pixel_x,pixel_y,lon,lat,role,label
19053.8,12741.5,-60.768206,45.714922,control,supply-06
7930.6,19254.2,-61.152658,45.554743,control,supply-10
27208.2,16578.2,-60.490473,45.621141,control,supply-13
11747.2,16818.4,-61.0216,45.614213,control,supply-17
13329.205695659633,4850.627829412774,-60.96505076402884,45.91217183543293,control,C01
22732.03604631508,17579.774467545638,-60.644922826775236,45.59213592667349,control,C02
27935.0,15371.0,-60.467980325452324,45.64817099434229,control,C03
19207.5,12967.8,-60.762354,45.709103,check,supply-08
27234.0,15632.6,-60.491694,45.642693,check,supply-15
13585.7,16966.2,-60.957687,45.610068,check,supply-18
22564.7,18174.3,-60.65204,45.57632,check,supply-23
16936.40369379732,14324.590263822867,-60.840538,45.675997,check,Blake Island corrected centroid
14101.20399747248,4920.648375403239,-60.9383423024827,45.91091897699885,check,D01
14152.455822880253,7978.980921698997,-60.93655068714762,45.834328687567165,check,F01
6228.536889653689,17857.118412561842,-61.21479464413768,45.58945138890053,check,F02
5944.720983350364,18091.32698202801,-61.22356826008275,45.5817175877985,check,F03
9959.694235228271,18366.740417366276,-61.085023538853,45.57692502050614,check,F04
