pixel_x,pixel_y,lon,lat,role,label
5430,3473,-60.6586398,45.6774393,control,C01
2120,1419,-60.81539930647283,45.73724478893603,control,C02
2980,2306,-60.77658447810415,45.70805807500798,control,C03
2200,5868,-60.811033025299906,45.59478487384901,control,C04
1678,4416,-60.837974,45.6406735,control,C05
2866,4414,-60.7811876,45.6404474,control,C06
6856,4225,-60.5996981,45.6465712,control,C07
9296,5075,-60.49065088772981,45.622466249093534,control,C08
8603,4964,-60.519080002362756,45.62675552000971,control,C09
5055,6655,-60.68630974860301,45.56615932702436,control,C10
5295,1637,-60.6718891,45.7277827,control,C13
8221,4427,-60.5346714,45.6405475,control,C14
2728,2422,-60.78819165556398,45.70627716813678,control,C15
2327,5497,-60.806406792541694,45.604033851006896,control,C16
5305,1614,-60.6715404,45.7288143,check,Q01
5635,3660,-60.6497494,45.6712098,check,Q05
3104,2006,-60.77166013368106,45.7173311882538,check,Q02
3850,6617,-60.74058729268424,45.569160868255196,check,Q03
5260,1585,-60.6740615,45.7294444,check,V01
8068,4582,-60.5421881,45.6352747,check,V04
