pixel_x,pixel_y,lon,lat,role,label
1632,1121,-60.4564326,46.9563353,control,C01
4914,4691,-60.30187763145665,46.8480526801866,control,C02
3788,3393,-60.35121694082093,46.88443654785704,control,C03
2692,3633,-60.40578432293837,46.8762536500533,control,C04
4623,5824,-60.31607736746931,46.80632234601713,control,C05
3788,5453,-60.3563762,46.8182747,control,C06
3340,6111,-60.3623748,46.8041109,control,C07
2665,6148,-60.4033473,46.7968641,control,C08
4568,5453,-60.3217877,46.8213966,control,C09
3527,5250,-60.3665856,46.8231981,control,C10
