pixel_x,pixel_y,lon,lat,role,label
32816.397607900464,18854.041735289946,-59.73521594917572,46.011829685043736,control,CB01
13580.0,16979.0,-60.397628550104415,46.05528327844839,control,CB07
14948.0,11651.333333333334,-60.35159354502209,46.18429616824849,control,CB08
21499.5,25231.5,-60.131603180058896,45.843081757390856,control,CB10
26301.0,20468.0,-59.95558889300277,45.97033719280668,control,CB11
9031.333333333334,27503.333333333332,-60.559398010865394,45.81006311414416,control,CB12
21308.0,8339.666666666666,-60.126425046406986,46.26763975908702,control,CB09
34567.5,17745.833333333332,-59.674915429002446,46.034384005999584,control,CB14
14630.0,23012.5,-60.351415667092155,45.9141849459962,control,CB15
12615.333333333334,9199.333333333334,-60.42621324825891,46.24796658152057,control,CB17
26199.0,23020.0,-59.95892840720341,45.90568669761383,control,CB16
31202.0,20994.0,-59.78737453519463,45.95098442399685,check,CB24
23738.802341801686,21926.496072326398,-60.03892665052679,45.93361870556745,check,CB25
